# source\ttarget	weight	delay
3.897900000000000000e+04	1.749300000000000000e+04	2.150000000000000000e+02	1.000000000000000000e+00
3.978200000000000000e+04	1.749300000000000000e+04	5.000000000000000000e+01	1.000000000000000000e+00
3.982100000000000000e+04	1.749300000000000000e+04	1.400000000000000000e+02	1.000000000000000000e+00
4.004300000000000000e+04	1.749300000000000000e+04	-2.500000000000000000e+01	1.000000000000000000e+00
4.074700000000000000e+04	1.749300000000000000e+04	5.500000000000000000e+01	1.000000000000000000e+00
4.198500000000000000e+04	1.749300000000000000e+04	8.000000000000000000e+01	1.000000000000000000e+00
4.323400000000000000e+04	1.749300000000000000e+04	-1.000000000000000000e+02	1.000000000000000000e+00
4.323500000000000000e+04	1.749300000000000000e+04	2.500000000000000000e+01	1.000000000000000000e+00
4.336000000000000000e+04	1.749300000000000000e+04	-7.000000000000000000e+01	1.000000000000000000e+00
4.435700000000000000e+04	1.749300000000000000e+04	9.500000000000000000e+01	1.000000000000000000e+00
4.554700000000000000e+04	1.749300000000000000e+04	8.500000000000000000e+01	1.000000000000000000e+00
4.585100000000000000e+04	1.749300000000000000e+04	1.450000000000000000e+02	1.000000000000000000e+00
4.659600000000000000e+04	1.749300000000000000e+04	5.500000000000000000e+01	1.000000000000000000e+00
4.672400000000000000e+04	1.749300000000000000e+04	6.500000000000000000e+01	1.000000000000000000e+00
4.719300000000000000e+04	1.749300000000000000e+04	4.000000000000000000e+01	1.000000000000000000e+00
4.856400000000000000e+04	1.749300000000000000e+04	1.300000000000000000e+02	1.000000000000000000e+00
5.093100000000000000e+04	1.749300000000000000e+04	3.500000000000000000e+01	1.000000000000000000e+00
5.186600000000000000e+04	1.749300000000000000e+04	4.000000000000000000e+01	1.000000000000000000e+00
5.189500000000000000e+04	1.749300000000000000e+04	6.500000000000000000e+01	1.000000000000000000e+00
5.212100000000000000e+04	1.749300000000000000e+04	-7.000000000000000000e+01	1.000000000000000000e+00
5.276900000000000000e+04	1.749300000000000000e+04	2.100000000000000000e+02	1.000000000000000000e+00
5.465500000000000000e+04	1.749300000000000000e+04	6.000000000000000000e+01	1.000000000000000000e+00
5.528300000000000000e+04	1.749300000000000000e+04	1.500000000000000000e+02	1.000000000000000000e+00
5.546200000000000000e+04	1.749300000000000000e+04	3.500000000000000000e+01	1.000000000000000000e+00
5.663500000000000000e+04	1.749300000000000000e+04	-2.500000000000000000e+01	1.000000000000000000e+00
5.692500000000000000e+04	1.749300000000000000e+04	-1.000000000000000000e+02	1.000000000000000000e+00
5.776500000000000000e+04	1.749300000000000000e+04	9.500000000000000000e+01	1.000000000000000000e+00
5.809300000000000000e+04	1.749300000000000000e+04	4.000000000000000000e+01	1.000000000000000000e+00
5.882400000000000000e+04	1.749300000000000000e+04	1.600000000000000000e+02	1.000000000000000000e+00
6.025200000000000000e+04	1.749300000000000000e+04	5.000000000000000000e+01	1.000000000000000000e+00
6.137100000000000000e+04	1.749300000000000000e+04	4.500000000000000000e+01	1.000000000000000000e+00
6.397300000000000000e+04	1.749300000000000000e+04	1.400000000000000000e+02	1.000000000000000000e+00
6.483300000000000000e+04	1.749300000000000000e+04	8.500000000000000000e+01	1.000000000000000000e+00
6.692500000000000000e+04	1.749300000000000000e+04	2.050000000000000000e+02	1.000000000000000000e+00
6.744800000000000000e+04	1.749300000000000000e+04	1.150000000000000000e+02	1.000000000000000000e+00
6.795000000000000000e+04	1.749300000000000000e+04	1.250000000000000000e+02	1.000000000000000000e+00
7.011000000000000000e+04	1.749300000000000000e+04	5.000000000000000000e+01	1.000000000000000000e+00
7.016700000000000000e+04	1.749300000000000000e+04	2.250000000000000000e+02	1.000000000000000000e+00
7.098100000000000000e+04	1.749300000000000000e+04	4.000000000000000000e+01	1.000000000000000000e+00
7.482500000000000000e+04	1.749300000000000000e+04	8.500000000000000000e+01	1.000000000000000000e+00
7.693500000000000000e+04	1.749300000000000000e+04	2.000000000000000000e+02	1.000000000000000000e+00
7.730900000000000000e+04	1.749300000000000000e+04	1.400000000000000000e+02	1.000000000000000000e+00
7.737700000000000000e+04	1.749300000000000000e+04	1.300000000000000000e+02	1.000000000000000000e+00
7.948700000000000000e+04	1.749300000000000000e+04	1.350000000000000000e+02	1.000000000000000000e+00
8.066400000000000000e+04	1.749300000000000000e+04	8.500000000000000000e+01	1.000000000000000000e+00
8.106300000000000000e+04	1.749300000000000000e+04	1.150000000000000000e+02	1.000000000000000000e+00
8.471700000000000000e+04	1.749300000000000000e+04	3.500000000000000000e+01	1.000000000000000000e+00
8.522200000000000000e+04	1.749300000000000000e+04	9.500000000000000000e+01	1.000000000000000000e+00
8.554400000000000000e+04	1.749300000000000000e+04	7.000000000000000000e+01	1.000000000000000000e+00
9.307400000000000000e+04	1.749300000000000000e+04	6.500000000000000000e+01	1.000000000000000000e+00
9.319500000000000000e+04	1.749300000000000000e+04	1.450000000000000000e+02	1.000000000000000000e+00
9.861500000000000000e+04	1.749300000000000000e+04	7.500000000000000000e+01	1.000000000000000000e+00
1.342480000000000000e+05	1.749300000000000000e+04	1.000000000000000000e+00	1.000000000000000000e+00
